"X","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","signalStart","signalEnd","signalLength","signalType","trialString","modalityCondition","playerId","itemId","turnString","trialLength","T1.propAc","T2.propAc","T3Plus.propAc","T4Plus.propAc","Director.propAc","Matcher.propAc"
1763,"D19_TT_Coded.eaf","D19","Visual",1,0,3,4,FALSE,417440,433168,"Ga1 Tu0 Ta3 {*4* 5 3} Ch4",433514,1,"Director",1,"T1",421815,427613,5798,"Visual",421815,427613,5798,"X","Visual D19 1 0","multi","D19 1","Visual 3","Visual multi D19 421815 427613",11353,0,NA,NA,0,0,NA
1764,"D19_TT_Coded.eaf","D19","Visual",1,1,8,8,TRUE,433514,453265,"Ga1 Tu1 Ta8 {5 *8* 3} Ch8",455199,2,"Director",1,"T1",437031,452207,15176,"Visual",437031,444612,7581,"X","Visual D19 1 1","multi","D19 2","Visual 8","Visual multi D19 437031 452207",16234,0,NA,NA,0,0,NA
1766,"D19_TT_Coded.eaf","D19","Visual",1,2,4,4,TRUE,455199,479455,"Ga1 Tu2 Ta4 {6 5 *4*} Ch4",480025,1,"Director",1,"T1",457418,468026,10608,"Visual",457418,468026,10608,"X","Visual D19 1 2","multi","D19 1","Visual 4","Visual multi D19 457418 468026",22037,0,0,0,0,0,0
1769,"D19_TT_Coded.eaf","D19","Visual",1,3,7,7,TRUE,480025,505720,"Ga1 Tu3 Ta7 {8 *7* 3} Ch7",508262,2,"Director",1,"T1",481621,499220,17599,"Visual",481616,491818,10202,"X","Visual D19 1 3","multi","D19 2","Visual 7","Visual multi D19 481621 499220",24099,0,NA,NA,0,0,NA
1771,"D19_TT_Coded.eaf","D19","Visual",1,4,6,6,TRUE,508262,550916,"Ga1 Tu4 Ta6 {2 *6* 8} Ch6",553238,1,"Director",1,"T1",510606,550920,40314,"Visual",510614,522019,11405,"X","Visual D19 1 4","multi","D19 1","Visual 6","Visual multi D19 510606 550920",40310,0,NA,NA,0,0,NA
1773,"D19_TT_Coded.eaf","D19","Visual",1,7,3,3,TRUE,586076,605508,"Ga1 Tu7 Ta3 {8 *3* 4} Ch3",606083,2,"Director",1,"T1",588200,603228,15028,"Visual",588215,596228,8013,"X","Visual D19 1 7","multi","D19 2","Visual 3","Visual multi D19 588200 603228",17308,0,NA,NA,0,0,NA
1775,"D19_TT_Coded.eaf","D19","Visual",1,8,2,2,TRUE,606083,617914,"Ga1 Tu8 Ta2 {5 1 *2*} Ch2",618387,1,"Director",1,"T1",609621,616621,7000,"Visual",609621,616621,7000,"X","Visual D19 1 8","multi","D19 1","Visual 2","Visual multi D19 609621 616621",8293,0,NA,NA,0,0,NA
1776,"D19_TT_Coded.eaf","D19","Visual",1,9,6,7,FALSE,618387,632635,"Ga1 Tu9 Ta6 {6 *7* 8} Ch7",634586,2,"Director",1,"T1",621810,630621,8811,"Visual",621810,630621,8811,"X","Visual D19 1 9","multi","D19 2","Visual 6","Visual multi D19 621810 630621",10825,0.371226718047527,NA,NA,0.371226718047527,0.371226718047527,NA
1778,"D19_TT_Coded.eaf","D19","Visual",1,10,5,6,FALSE,634586,667362,"Ga1 Tu10 Ta5 {7 5 *6*} Ch6",668513,1,"Director",1,"T1",642026,642039,13,"Visual",642026,649823,7797,"X","Visual D19 1 10","multi","D19 1","Visual 5","Visual multi D19 642026 642039",25336,0,NA,NA,0,0,NA
1781,"D19_TT_Coded.eaf","D19","Visual",1,11,4,4,TRUE,668513,683145,"Ga1 Tu11 Ta4 {*4* 7 1} Ch4",683777,2,"Director",1,"T1",672203,681217,9014,"Visual",672203,681217,9014,"X","Visual D19 1 11","multi","D19 2","Visual 4","Visual multi D19 672203 681217",10942,0,NA,NA,0,0,NA
1782,"D19_TT_Coded.eaf","D19","Visual",1,12,1,1,TRUE,683777,694193,"Ga1 Tu12 Ta1 {*1* 7 2} Ch1",694576,1,"Director",1,"T1",684229,693229,9000,"Visual",684229,693229,9000,"X","Visual D19 1 12","multi","D19 1","Visual 1","Visual multi D19 684229 693229",9964,0,NA,NA,0,0,NA
1783,"D19_TT_Coded.eaf","D19","Visual",1,13,5,5,TRUE,694576,707528,"Ga1 Tu13 Ta5 {2 3 *5*} Ch5",708648,2,"Director",1,"T1",697418,706621,9203,"Visual",697418,706621,9203,"X","Visual D19 1 13","multi","D19 2","Visual 5","Visual multi D19 697418 706621",10110,0,NA,NA,0,0,NA
1784,"D19_TT_Coded.eaf","D19","Visual",1,14,7,7,TRUE,708648,725824,"Ga1 Tu14 Ta7 {*7* 2 3} Ch7",726303,1,"Director",1,"T1",716620,723417,6797,"Visual",716620,723417,6797,"X","Visual D19 1 14","multi","D19 1","Visual 7","Visual multi D19 716620 723417",9204,0,NA,NA,0,0,NA
1785,"D19_TT_Coded.eaf","D19","Visual",1,15,1,1,TRUE,726303,733775,"Ga1 Tu15 Ta1 {6 4 *1*} Ch1",740287,2,"Director",1,"T1",727418,733026,5608,"Visual",727418,733026,5608,"X","Visual D19 1 15","multi","D19 2","Visual 1","Visual multi D19 727418 733026",6357,0,NA,NA,0,0,NA
1786,"D19_TT_Coded.eaf","D19","Visual",2,0,2,2,TRUE,740287,748247,"Ga2 Tu0 Ta2 {5 1 *2*} Ch2",747942,1,"Director",1,"T1",740404,746418,6014,"Visual",740404,746418,6014,"X","Visual D19 2 0","multi","D19 1","Visual 2","Visual multi D19 740404 746418",7843,0,NA,NA,0,0,NA
1787,"D19_TT_Coded.eaf","D19","Visual",2,1,3,3,TRUE,747942,760934,"Ga2 Tu1 Ta3 {8 *3* 4} Ch3",760343,2,"Director",1,"T1",749824,758026,8202,"Visual",749824,758026,8202,"X","Visual D19 2 1","multi","D19 2","Visual 3","Visual multi D19 749824 758026",11110,0,NA,NA,0,0,NA
1788,"D19_TT_Coded.eaf","D19","Visual",2,2,7,7,TRUE,760343,771534,"Ga2 Tu2 Ta7 {*7* 2 3} Ch7",771485,1,"Director",1,"T1",763837,769418,5581,"Visual",763837,769418,5581,"X","Visual D19 2 2","multi","D19 1","Visual 7","Visual multi D19 763837 769418",7697,0,NA,NA,0,0,NA
1789,"D19_TT_Coded.eaf","D19","Visual",2,3,1,1,TRUE,771485,777789,"Ga2 Tu3 Ta1 {6 4 *1*} Ch1",779270,2,"Director",1,"T1",772810,777216,4406,"Visual",772810,777216,4406,"X","Visual D19 2 3","multi","D19 2","Visual 1","Visual multi D19 772810 777216",4979,0,NA,NA,0,0,NA
1790,"D19_TT_Coded.eaf","D19","Visual",2,4,5,5,TRUE,779270,796238,"Ga2 Tu4 Ta5 {7 *5* 6} Ch5",797195,1,"Director",1,"T1",786208,792816,6608,"Visual",786208,792816,6608,"X","Visual D19 2 4","multi","D19 1","Visual 5","Visual multi D19 786208 792816",10030,0,NA,NA,0,0,NA
1791,"D19_TT_Coded.eaf","D19","Visual",2,5,4,4,TRUE,797195,807651,"Ga2 Tu5 Ta4 {*4* 7 1} Ch4",808206,2,"Director",1,"T1",798026,805824,7798,"Visual",798026,805824,7798,"X","Visual D19 2 5","multi","D19 2","Visual 4","Visual multi D19 798026 805824",9625,0,NA,NA,0,0,NA
1792,"D19_TT_Coded.eaf","D19","Visual",2,6,3,3,TRUE,808206,821261,"Ga2 Tu6 Ta3 {4 5 *3*} Ch3",821986,1,"Director",1,"T1",812607,816620,4013,"Visual",812607,816620,4013,"X","Visual D19 2 6","multi","D19 1","Visual 3","Visual multi D19 812607 816620",8654,0,NA,NA,0,0,NA
1793,"D19_TT_Coded.eaf","D19","Visual",2,7,8,8,TRUE,821986,834835,"Ga2 Tu7 Ta8 {5 *8* 3} Ch8",835581,2,"Director",1,"T1",824430,832822,8392,"Visual",824430,832822,8392,"X","Visual D19 2 7","multi","D19 2","Visual 8","Visual multi D19 824430 832822",10405,0,NA,NA,0,0,NA
1794,"D19_TT_Coded.eaf","D19","Visual",2,8,6,6,TRUE,835581,851100,"Ga2 Tu8 Ta6 {2 *6* 8} Ch6",850826,1,"Director",1,"T1",841026,849418,8392,"Visual",841026,849418,8392,"X","Visual D19 2 8","multi","D19 1","Visual 6","Visual multi D19 841026 849418",10074,0,NA,NA,0,0,NA
1795,"D19_TT_Coded.eaf","D19","Visual",2,9,2,2,TRUE,850826,862193,"Ga2 Tu9 Ta2 {*2* 1 4} Ch2",862916,2,"Director",1,"T1",852837,861026,8189,"Visual",852837,861026,8189,"X","Visual D19 2 9","multi","D19 2","Visual 2","Visual multi D19 852837 861026",9356,0,NA,NA,0,0,NA
1796,"D19_TT_Coded.eaf","D19","Visual",2,10,4,4,TRUE,862916,876148,"Ga2 Tu10 Ta4 {6 5 *4*} Ch4",876633,1,"Director",1,"T1",868810,874608,5798,"Visual",868810,874608,5798,"X","Visual D19 2 10","multi","D19 1","Visual 4","Visual multi D19 868810 874608",7338,0,NA,NA,0,0,NA
1797,"D19_TT_Coded.eaf","D19","Visual",2,11,7,7,TRUE,876633,890328,"Ga2 Tu11 Ta7 {8 *7* 3} Ch7",891323,2,"Director",1,"T1",878014,888811,10797,"Visual",878014,888811,10797,"X","Visual D19 2 11","multi","D19 2","Visual 7","Visual multi D19 878014 888811",12314,0,NA,NA,0,0,NA
1798,"D19_TT_Coded.eaf","D19","Visual",2,12,8,8,TRUE,891323,904051,"Ga2 Tu12 Ta8 {1 *8* 6} Ch8",905296,1,"Director",1,"T1",896813,903610,6797,"Visual",896813,903610,6797,"X","Visual D19 2 12","multi","D19 1","Visual 8","Visual multi D19 896813 903610",7238,0,NA,NA,0,0,NA
1799,"D19_TT_Coded.eaf","D19","Visual",2,13,6,7,FALSE,905296,917895,"Ga2 Tu13 Ta6 {6 *7* 8} Ch7",919035,2,"Director",1,"T1",906391,916418,10027,"Visual",906391,916418,10027,"X","Visual D19 2 13","multi","D19 2","Visual 6","Visual multi D19 906391 916418",11504,0,NA,NA,0,0,NA
1800,"D19_TT_Coded.eaf","D19","Visual",2,14,1,1,TRUE,919035,929066,"Ga2 Tu14 Ta1 {*1* 7 2} Ch1",929990,1,"Director",1,"T1",924018,928613,4595,"Visual",924018,928613,4595,"X","Visual D19 2 14","multi","D19 1","Visual 1","Visual multi D19 924018 928613",5048,0,NA,NA,0,0,NA
1801,"D19_TT_Coded.eaf","D19","Visual",2,15,5,5,TRUE,929990,941342,"Ga2 Tu15 Ta5 {2 3 *5*} Ch5",948202,2,"Director",1,"T1",931432,939824,8392,"Visual",931432,939824,8392,"X","Visual D19 2 15","multi","D19 2","Visual 5","Visual multi D19 931432 939824",9910,0,NA,NA,0,0,NA
1802,"D19_TT_Coded.eaf","D19","Visual",3,0,7,7,TRUE,948202,961442,"Ga3 Tu0 Ta7 {*7* 2 3} Ch7",961917,1,"Director",1,"T1",952404,958634,6230,"Visual",952404,958634,6230,"X","Visual D19 3 0","multi","D19 1","Visual 7","Visual multi D19 952404 958634",9038,0,NA,NA,0,0,NA
1803,"D19_TT_Coded.eaf","D19","Visual",3,1,1,1,TRUE,961917,968421,"Ga3 Tu1 Ta1 {6 4 *1*} Ch1",969473,2,"Director",1,"T1",962810,967608,4798,"Visual",962810,967608,4798,"X","Visual D19 3 1","multi","D19 2","Visual 1","Visual multi D19 962810 967608",5611,0,NA,NA,0,0,NA
1804,"D19_TT_Coded.eaf","D19","Visual",3,2,3,3,TRUE,969473,977889,"Ga3 Tu2 Ta3 {4 5 *3*} Ch3",978333,1,"Director",1,"T1",973621,976824,3203,"Visual",973621,976824,3203,"X","Visual D19 3 2","multi","D19 1","Visual 3","Visual multi D19 973621 976824",4268,0,NA,NA,0,0,NA
1805,"D19_TT_Coded.eaf","D19","Visual",3,4,5,5,TRUE,990161,1020528,"Ga3 Tu4 Ta5 {7 *5* 6} Ch5",1020891,1,"Director",1,"T1",996013,1016443,20430,"Visual",995991,1003018,7027,"X","Visual D19 3 4","multi","D19 1","Visual 5","Visual multi D19 996013 1016443",24515,0,NA,NA,0,0,NA
1807,"D19_TT_Coded.eaf","D19","Visual",3,5,4,4,TRUE,1020891,1032698,"Ga3 Tu5 Ta4 {*4* 7 1} Ch4",1033616,2,"Director",1,"T1",1024824,1031621,6797,"Visual",1024824,1031621,6797,"X","Visual D19 3 5","multi","D19 2","Visual 4","Visual multi D19 1024824 1031621",7874,0,NA,NA,0,0,NA
1808,"D19_TT_Coded.eaf","D19","Visual",3,6,6,6,TRUE,1033616,1047127,"Ga3 Tu6 Ta6 {2 *6* 8} Ch6",1046714,1,"Director",1,"T1",1035418,1045039,9621,"Visual",1035418,1045039,9621,"X","Visual D19 3 6","multi","D19 1","Visual 6","Visual multi D19 1035418 1045039",11709,0,NA,NA,0,0,NA
1809,"D19_TT_Coded.eaf","D19","Visual",3,7,2,2,TRUE,1046714,1055553,"Ga3 Tu7 Ta2 {*2* 1 4} Ch2",1056751,2,"Director",1,"T1",1049229,1054837,5608,"Visual",1049229,1054837,5608,"X","Visual D19 3 7","multi","D19 2","Visual 2","Visual multi D19 1049229 1054837",6324,0,NA,NA,0,0,NA
1810,"D19_TT_Coded.eaf","D19","Visual",3,8,1,1,TRUE,1056751,1068223,"Ga3 Tu8 Ta1 {*1* 7 2} Ch1",1068010,1,"Director",1,"T1",1061026,1066621,5595,"Visual",1061026,1066621,5595,"X","Visual D19 3 8","multi","D19 1","Visual 1","Visual multi D19 1061026 1066621",7197,0,NA,NA,0,0,NA
1811,"D19_TT_Coded.eaf","D19","Visual",3,9,5,5,TRUE,1068010,1082761,"Ga3 Tu9 Ta5 {2 3 *5*} Ch5",1083439,2,"Director",1,"T1",1072215,1081418,9203,"Visual",1072215,1081418,9203,"X","Visual D19 3 9","multi","D19 2","Visual 5","Visual multi D19 1072215 1081418",10546,0,NA,NA,0,0,NA
1812,"D19_TT_Coded.eaf","D19","Visual",3,10,2,2,TRUE,1083439,1094255,"Ga3 Tu10 Ta2 {5 1 *2*} Ch2",1093744,1,"Director",1,"T1",1087202,1092621,5419,"Visual",1087202,1092621,5419,"X","Visual D19 3 10","multi","D19 1","Visual 2","Visual multi D19 1087202 1092621",7053,0,NA,NA,0,0,NA
1813,"D19_TT_Coded.eaf","D19","Visual",3,11,3,3,TRUE,1093744,1103800,"Ga3 Tu11 Ta3 {8 *3* 4} Ch3",1104878,2,"Director",1,"T1",1095823,1103026,7203,"Visual",1095823,1103026,7203,"X","Visual D19 3 11","multi","D19 2","Visual 3","Visual multi D19 1095823 1103026",7977,0,NA,NA,0,0,NA
1814,"D19_TT_Coded.eaf","D19","Visual",3,12,8,8,TRUE,1104878,1117798,"Ga3 Tu12 Ta8 {1 *8* 6} Ch8",1116831,1,"Director",1,"T1",1108810,1115608,6798,"Visual",1108810,1115608,6798,"X","Visual D19 3 12","multi","D19 1","Visual 8","Visual multi D19 1108810 1115608",8988,0,NA,NA,0,0,NA
1815,"D19_TT_Coded.eaf","D19","Visual",3,13,6,7,FALSE,1116831,1130358,"Ga3 Tu13 Ta6 {6 *7* 8} Ch7",1131509,2,"Director",1,"T1",1120202,1129216,9014,"Visual",1120202,1129216,9014,"X","Visual D19 3 13","multi","D19 2","Visual 6","Visual multi D19 1120202 1129216",10156,0,NA,NA,0,0,NA
1816,"D19_TT_Coded.eaf","D19","Visual",3,14,4,4,TRUE,1131509,1142141,"Ga3 Tu14 Ta4 {6 5 *4*} Ch4",1142534,1,"Director",1,"T1",1133986,1141013,7027,"Visual",1133986,1141013,7027,"X","Visual D19 3 14","multi","D19 1","Visual 4","Visual multi D19 1133986 1141013",8155,0,NA,NA,0,0,NA
1817,"D19_TT_Coded.eaf","D19","Visual",3,15,7,7,TRUE,1142534,1154470,"Ga3 Tu15 Ta7 {8 *7* 3} Ch7",1154470,2,"Director",1,"T1",1145228,1153620,8392,"Visual",1145228,1153620,8392,"X","Visual D19 3 15","multi","D19 2","Visual 7","Visual multi D19 1145228 1153620",9242,0,NA,NA,0,0,NA
1818,"D19_TT_Coded.eaf","D19","Auditory",0,0,8,8,TRUE,1243994,1266225,"Ga0 Tu0 Ta8 {1 *8* 6} Ch8",1266502,1,"Director",1,"T1",1255603,1259995,4392,"Visual",1255603,1259995,4392,"X","Auditory D19 0 0","multi","D19 1","Auditory 8","Auditory multi D19 1255603 1259995",10622,0,NA,NA,0,0,NA
1819,"D19_TT_Coded.eaf","D19","Auditory",0,1,6,8,FALSE,1266502,1282310,"Ga0 Tu1 Ta6 {6 7 *8*} Ch8",1282337,2,"Director",1,"T1",1274022,1277022,3000,"Visual",1274022,1277022,3000,"X","Auditory D19 0 1","multi","D19 2","Auditory 6","Auditory multi D19 1274022 1277022",8288,0.466382070437567,NA,NA,0.466382070437567,0.466382070437567,NA
1821,"D19_TT_Coded.eaf","D19","Auditory",0,2,5,5,TRUE,1282337,1304008,"Ga0 Tu2 Ta5 {7 *5* 6} Ch5",1304317,1,"Director",1,"T1",1298215,1302432,4217,"Visual",1298215,1300229,2014,"X","Auditory D19 0 2","multi","D19 1","Auditory 5","Auditory multi D19 1298215 1302432",5793,0,NA,NA,0,0,NA
1823,"D19_TT_Coded.eaf","D19","Auditory",0,3,4,4,TRUE,1304317,1319460,"Ga0 Tu3 Ta4 {*4* 7 1} Ch4",1320384,2,"Director",1,"T1",1314607,1316026,1419,"Visual",1314607,1316026,1419,"X","Auditory D19 0 3","multi","D19 2","Auditory 4","Auditory multi D19 1314607 1316026",4853,0.216454997239094,NA,NA,0.216454997239094,0.216454997239094,NA
1825,"D19_TT_Coded.eaf","D19","Auditory",0,4,2,2,TRUE,1320384,1348255,"Ga0 Tu4 Ta2 {5 1 *2*} Ch2",1348771,1,"Director",1,"T1",1336620,1342837,6217,"Visual",1336620,1342837,6217,"X","Auditory D19 0 4","multi","D19 1","Auditory 2","Auditory multi D19 1336620 1342837",11635,0,NA,NA,0,0,NA
1826,"D19_TT_Coded.eaf","D19","Auditory",0,5,3,3,TRUE,1348771,1369386,"Ga0 Tu5 Ta3 {8 *3* 4} Ch3",1370479,2,"Director",1,"T1",1361012,1363620,2608,"Visual",1361012,1363620,2608,"X","Auditory D19 0 5","multi","D19 2","Auditory 3","Auditory multi D19 1361012 1363620",8374,0.409821226521838,NA,NA,0.409821226521838,0.409821226521838,NA
1828,"D19_TT_Coded.eaf","D19","Auditory",0,6,6,8,FALSE,1370479,1391390,"Ga0 Tu6 Ta6 {2 6 *8*} Ch8",1393514,1,"Director",1,"T1",1385619,1389228,3609,"Visual",1385619,1389228,3609,"X","Auditory D19 0 6","multi","D19 1","Auditory 6","Auditory multi D19 1385619 1389228",5771,0,NA,NA,0,0,NA
1829,"D19_TT_Coded.eaf","D19","Auditory",0,7,2,2,TRUE,1393514,1416785,"Ga0 Tu7 Ta2 {*2* 1 4} Ch2",1420437,2,"Director",1,"T1",1410216,1412810,2594,"Visual",1410216,1412810,2594,"X","Auditory D19 0 7","multi","D19 2","Auditory 2","Auditory multi D19 1410216 1412810",6569,0.384724857685009,NA,NA,0.384724857685009,0.384724857685009,NA
1831,"D19_TT_Coded.eaf","D19","Auditory",0,8,4,5,FALSE,1420437,1435077,"Ga0 Tu8 Ta4 {6 *5* 4} Ch5",1435528,1,"Director",1,"T1",1429215,1432026,2811,"Visual",1429215,1432026,2811,"X","Auditory D19 0 8","multi","D19 1","Auditory 4","Auditory multi D19 1429215 1432026",5862,0,NA,NA,0,0,NA
1832,"D19_TT_Coded.eaf","D19","Auditory",0,9,7,3,FALSE,1435528,1461623,"Ga0 Tu9 Ta7 {8 7 *3*} Ch3",1462116,2,"Director",1,"T1",1453620,1455620,2000,"Visual",1453620,1455620,2000,"X","Auditory D19 0 9","multi","D19 2","Auditory 7","Auditory multi D19 1453620 1455620",8003,0.288256227758007,NA,NA,0.288256227758007,0.288256227758007,NA
1834,"D19_TT_Coded.eaf","D19","Auditory",0,10,3,5,FALSE,1462116,1490428,"Ga0 Tu10 Ta3 {4 *5* 3} Ch5",1492117,1,"Director",1,"T1",1470404,1481241,10837,"Visual",1470417,1473822,3405,"X","Auditory D19 0 10","multi","D19 1","Auditory 3","Auditory multi D19 1470404 1481241",20024,0.340031834460804,NA,NA,0.340031834460804,0.340031834460804,NA
1840,"D19_TT_Coded.eaf","D19","Auditory",0,11,8,8,TRUE,1492117,1503974,"Ga0 Tu11 Ta8 {5 *8* 3} Ch8",1511939,2,"Director",1,"T1",1499038,1502241,3203,"Visual",1499038,1502241,3203,"X","Auditory D19 0 11","multi","D19 2","Auditory 8","Auditory multi D19 1499038 1502241",4936,0,NA,NA,0,0,NA
1841,"D19_TT_Coded.eaf","D19","Auditory",0,12,1,1,TRUE,1511939,1517563,"Ga0 Tu12 Ta1 {*1* 7 2} Ch1",1517813,1,"Director",1,"T1",1508810,1516431,7621,"Visual",1508823,1513418,4595,"X","Auditory D19 0 12","multi","D19 1","Auditory 1","Auditory multi D19 1508810 1516431",8753,0.194124047878128,NA,NA,0.194124047878128,0.194124047878128,NA
1844,"D19_TT_Coded.eaf","D19","Auditory",0,13,5,5,TRUE,1517813,1533292,"Ga0 Tu13 Ta5 {2 3 *5*} Ch5",1533914,2,"Director",1,"T1",1526621,1528823,2202,"Visual",1526621,1528823,2202,"X","Auditory D19 0 13","multi","D19 2","Auditory 5","Auditory multi D19 1526621 1528823",6671,0.265755251750584,NA,NA,0.265755251750584,0.265755251750584,NA
1846,"D19_TT_Coded.eaf","D19","Auditory",0,14,7,3,FALSE,1533914,1555786,"Ga0 Tu14 Ta7 {7 2 *3*} Ch3",1556011,1,"Director",1,"T1",1542593,1553431,10838,"Acoustic",1543012,1545620,2608,"X","Auditory D19 0 14","multi","D19 1","Auditory 7","Auditory multi D19 1542593 1553431",13193,0.533046311380033,NA,NA,0.533046311380033,0.533046311380033,NA
1850,"D19_TT_Coded.eaf","D19","Auditory",0,15,1,1,TRUE,1556011,1569747,"Ga0 Tu15 Ta1 {6 4 *1*} Ch1",1576921,2,"Director",1,"T1",1562201,1565620,3419,"Visual",1562201,1565620,3419,"X","Auditory D19 0 15","multi","D19 2","Auditory 1","Auditory multi D19 1562201 1565620",7546,0,NA,NA,0,0,NA
1851,"D19_TT_Coded.eaf","D19","Auditory",1,0,3,3,TRUE,1576921,1591817,"Ga1 Tu0 Ta3 {4 5 *3*} Ch3",1591434,1,"Director",1,"T1",1584416,1587403,2987,"Acoustic",1584416,1587403,2987,"X","Auditory D19 1 0","multi","D19 1","Auditory 3","Auditory multi D19 1584416 1587403",7401,0.5,NA,NA,0.5,0.5,NA
1853,"D19_TT_Coded.eaf","D19","Auditory",1,1,8,8,TRUE,1591434,1601394,"Ga1 Tu1 Ta8 {5 *8* 3} Ch8",1602625,2,"Director",1,"T1",1597797,1600202,2405,"Visual",1597797,1600202,2405,"X","Auditory D19 1 1","multi","D19 2","Auditory 8","Auditory multi D19 1597797 1600202",3597,0,NA,NA,0,0,NA
1854,"D19_TT_Coded.eaf","D19","Auditory",1,2,4,4,TRUE,1602625,1612832,"Ga1 Tu2 Ta4 {6 5 *4*} Ch4",1613665,1,"Director",1,"T1",1609202,1611013,1811,"Visual",1609202,1611013,1811,"X","Auditory D19 1 2","multi","D19 1","Auditory 4","Auditory multi D19 1609202 1611013",3630,0.247298420615129,NA,NA,0.247298420615129,0.247298420615129,NA
1856,"D19_TT_Coded.eaf","D19","Auditory",1,3,7,7,TRUE,1613665,1633424,"Ga1 Tu3 Ta7 {8 *7* 3} Ch7",1634128,2,"Director",1,"T1",1624823,1627418,2595,"Visual",1624823,1627418,2595,"X","Auditory D19 1 3","multi","D19 2","Auditory 7","Auditory multi D19 1624823 1627418",8601,0.409153005464481,NA,NA,0.409153005464481,0.409153005464481,NA
1858,"D19_TT_Coded.eaf","D19","Auditory",1,4,6,6,TRUE,1634128,1663199,"Ga1 Tu4 Ta6 {2 *6* 8} Ch6",1664040,1,"Director",1,"T1",1643229,1646026,2797,"Acoustic",1643229,1646026,2797,"X","Auditory D19 1 4","multi","D19 1","Auditory 6","Auditory multi D19 1643229 1646026",19970,0.5,0,0.460843779485106,0.477676169983862,0.477676169983862,0
1863,"D19_TT_Coded.eaf","D19","Auditory",1,5,2,2,TRUE,1664040,1679222,"Ga1 Tu5 Ta2 {*2* 1 4} Ch2",1680647,2,"Director",1,"T1",1672025,1675214,3189,"Visual",1672025,1675214,3189,"X","Auditory D19 1 5","multi","D19 2","Auditory 2","Auditory multi D19 1672025 1675214",7197,0.429924919556668,NA,NA,0.429924919556668,0.429924919556668,NA
1865,"D19_TT_Coded.eaf","D19","Auditory",1,6,8,8,TRUE,1680647,1692894,"Ga1 Tu6 Ta8 {1 *8* 6} Ch8",1692846,1,"Director",1,"T1",1687405,1690026,2621,"Visual",1687405,1690026,2621,"X","Auditory D19 1 6","multi","D19 1","Auditory 8","Auditory multi D19 1687405 1690026",5489,0,NA,NA,0,0,NA
1866,"D19_TT_Coded.eaf","D19","Auditory",1,7,3,3,TRUE,1692846,1707022,"Ga1 Tu7 Ta3 {8 *3* 4} Ch3",1708239,2,"Director",1,"T1",1700797,1705405,4608,"Visual",1700797,1705405,4608,"X","Auditory D19 1 7","multi","D19 2","Auditory 3","Auditory multi D19 1700797 1705405",6225,0,NA,NA,0,0,NA
1867,"D19_TT_Coded.eaf","D19","Auditory",1,8,2,2,TRUE,1708239,1733757,"Ga1 Tu8 Ta2 {5 1 *2*} Ch2",1734372,1,"Director",1,"T1",1722621,1725229,2608,"Acoustic",1722621,1725229,2608,"X","Auditory D19 1 8","multi","D19 1","Auditory 2","Auditory multi D19 1722621 1725229",11136,0.5,NA,NA,0.5,0.5,NA
1869,"D19_TT_Coded.eaf","D19","Auditory",1,9,6,7,FALSE,1734372,1759739,"Ga1 Tu9 Ta6 {6 *7* 8} Ch7",1760980,2,"Director",1,"T1",1749809,1753620,3811,"Visual",1749809,1753620,3811,"X","Auditory D19 1 9","multi","D19 2","Auditory 6","Auditory multi D19 1749809 1753620",9930,0.425708257986739,NA,NA,0.425708257986739,0.425708257986739,NA
1871,"D19_TT_Coded.eaf","D19","Auditory",1,10,5,5,TRUE,1760980,1774228,"Ga1 Tu10 Ta5 {7 *5* 6} Ch5",1774387,1,"Director",1,"T1",1769390,1772012,2622,"Acoustic",1769403,1770633,1230,"X","Auditory D19 1 10","multi","D19 1","Auditory 5","Auditory multi D19 1769390 1772012",4838,0.5,NA,NA,0.5,0.5,NA
1875,"D19_TT_Coded.eaf","D19","Auditory",1,11,4,4,TRUE,1774387,1782546,"Ga1 Tu11 Ta4 {*4* 7 1} Ch4",1783852,2,"Director",1,"T1",1780013,1781216,1203,"Visual",1780013,1781216,1203,"X","Auditory D19 1 11","multi","D19 2","Auditory 4","Auditory multi D19 1780013 1781216",2533,0.330550918196995,NA,NA,0.330550918196995,0.330550918196995,NA
1877,"D19_TT_Coded.eaf","D19","Auditory",1,12,1,1,TRUE,1783852,1790812,"Ga1 Tu12 Ta1 {*1* 7 2} Ch1",1790330,1,"Director",1,"T1",1786634,1789215,2581,"Visual",1786634,1789215,2581,"X","Auditory D19 1 12","multi","D19 1","Auditory 1","Auditory multi D19 1786634 1789215",4178,0.348232323232323,NA,NA,0.348232323232323,0.348232323232323,NA
1879,"D19_TT_Coded.eaf","D19","Auditory",1,13,5,5,TRUE,1790330,1805369,"Ga1 Tu13 Ta5 {2 3 *5*} Ch5",1805755,2,"Director",1,"T1",1800404,1802026,1622,"Visual",1800404,1802026,1622,"X","Auditory D19 1 13","multi","D19 2","Auditory 5","Auditory multi D19 1800404 1802026",4965,0.3813882532418,NA,NA,0.3813882532418,0.3813882532418,NA
