"X","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","trialString","modalityCondition","playerId","itemId","turnString","trialLength","numModalitiesUsed","numberOfOverlaps","propOverlapsTime","propOverlapsActs","useVisual","useAcoustic","numberOfSignals","numberOfMultimodalSigs","turnModalityType"
542,"D12_TT_Coded.eaf","D12","Visual",1,6,6,6,TRUE,1503335,1510246,"Ga1 Tu6 Ta6 {2 *6* 8} Ch6",1511426,1,"Director",1,"T1",1503202,1509608,6406,"Visual","Visual D12 1 6","multi","D12 1","Visual 6","Visual multi D12 1503202 1509608",7044,1,0,0,0,TRUE,FALSE,2,0,"unimodal visual"
544,"D12_TT_Coded.eaf","D12","Visual",1,7,2,2,TRUE,1511426,1516698,"Ga1 Tu7 Ta2 {*2* 1 4} Ch2",1515742,2,"Director",1,"T1",1511215,1514026,2811,"Visual","Visual D12 1 7","multi","D12 2","Visual 2","Visual multi D12 1511215 1514026",5483,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
545,"D12_TT_Coded.eaf","D12","Visual",1,8,1,7,FALSE,1515742,1526454,"Ga1 Tu8 Ta1 {1 *7* 2} Ch7",1526521,1,"Director",1,"T1",1517837,1524823,6986,"Visual","Visual D12 1 8","multi","D12 1","Visual 1","Visual multi D12 1517837 1524823",8617,1,0,0,0,TRUE,FALSE,2,0,"unimodal visual"
547,"D12_TT_Coded.eaf","D12","Visual",1,9,5,5,TRUE,1526521,1544224,"Ga1 Tu9 Ta5 {2 3 *5*} Ch5",1544285,2,"Director",1,"T1",1529215,1542620,13405,"Visual","Visual D12 1 9","multi","D12 2","Visual 5","Visual multi D12 1529215 1542620",15009,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
548,"D12_TT_Coded.eaf","D12","Visual",1,10,2,2,TRUE,1544285,1548173,"Ga1 Tu10 Ta2 {5 1 *2*} Ch2",1548888,1,"Director",1,"T1",1545418,1546621,1203,"Visual","Visual D12 1 10","multi","D12 1","Visual 2","Visual multi D12 1545418 1546621",2755,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
549,"D12_TT_Coded.eaf","D12","Visual",1,11,3,3,TRUE,1548888,1554633,"Ga1 Tu11 Ta3 {8 *3* 4} Ch3",1555141,2,"Director",1,"T1",1551013,1552621,1608,"Visual","Visual D12 1 11","multi","D12 2","Visual 3","Visual multi D12 1551013 1552621",3620,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
550,"D12_TT_Coded.eaf","D12","Visual",1,12,8,8,TRUE,1555141,1561389,"Ga1 Tu12 Ta8 {1 *8* 6} Ch8",1562064,1,"Director",1,"T1",1555837,1560620,4783,"Visual","Visual D12 1 12","multi","D12 1","Visual 8","Visual multi D12 1555837 1560620",5552,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
551,"D12_TT_Coded.eaf","D12","Visual",1,13,6,6,TRUE,1562064,1569343,"Ga1 Tu13 Ta6 {*6* 7 8} Ch6",1568997,2,"Director",1,"T1",1562621,1567823,5202,"Visual","Visual D12 1 13","multi","D12 2","Visual 6","Visual multi D12 1562621 1567823",6722,1,0,0,0,TRUE,FALSE,2,0,"unimodal visual"
553,"D12_TT_Coded.eaf","D12","Visual",1,14,4,4,TRUE,1568997,1576172,"Ga1 Tu14 Ta4 {6 5 *4*} Ch4",1576671,1,"Director",1,"T1",1570621,1575418,4797,"Visual","Visual D12 1 14","multi","D12 1","Visual 4","Visual multi D12 1570621 1575418",5551,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
554,"D12_TT_Coded.eaf","D12","Visual",1,15,7,7,TRUE,1576671,1584895,"Ga1 Tu15 Ta7 {8 *7* 3} Ch7",1589804,2,"Director",1,"T1",1578026,1584026,6000,"Visual","Visual D12 1 15","multi","D12 2","Visual 7","Visual multi D12 1578026 1584026",6869,1,0,0,0,TRUE,FALSE,2,0,"unimodal visual"
556,"D12_TT_Coded.eaf","D12","Visual",2,0,8,8,TRUE,1589804,1596380,"Ga2 Tu0 Ta8 {1 *8* 6} Ch8",1597582,1,"Director",1,"T1",1591202,1596391,5189,"Visual","Visual D12 2 0","multi","D12 1","Visual 8","Visual multi D12 1591202 1596391",5178,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
557,"D12_TT_Coded.eaf","D12","Visual",2,1,6,6,TRUE,1597582,1603686,"Ga2 Tu1 Ta6 {*6* 7 8} Ch6",1600708,2,"Director",1,"T1",1597418,1599418,2000,"Visual","Visual D12 2 1","multi","D12 2","Visual 6","Visual multi D12 1597418 1599418",6268,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
558,"D12_TT_Coded.eaf","D12","Visual",2,2,5,7,FALSE,1600708,1619163,"Ga2 Tu2 Ta5 {*7* 5 6} Ch7",1620965,1,"Director",1,"T1",1605228,1618823,13595,"Visual","Visual D12 2 2","multi","D12 1","Visual 5","Visual multi D12 1605228 1618823",13935,1,0,0,0,TRUE,FALSE,4,0,"unimodal visual"
562,"D12_TT_Coded.eaf","D12","Visual",2,3,4,4,TRUE,1620965,1625925,"Ga2 Tu3 Ta4 {*4* 7 1} Ch4",1625859,2,"Director",1,"T1",1620621,1623418,2797,"Visual","Visual D12 2 3","multi","D12 2","Visual 4","Visual multi D12 1620621 1623418",5304,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
563,"D12_TT_Coded.eaf","D12","Visual",2,4,2,2,TRUE,1625859,1630724,"Ga2 Tu4 Ta2 {5 1 *2*} Ch2",1630653,1,"Director",1,"T1",1626634,1628229,1595,"Visual","Visual D12 2 4","multi","D12 1","Visual 2","Visual multi D12 1626634 1628229",4090,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
564,"D12_TT_Coded.eaf","D12","Visual",2,5,3,3,TRUE,1630653,1644876,"Ga2 Tu5 Ta3 {8 *3* 4} Ch3",1644100,2,"Director",1,"T1",1632013,1633824,1811,"Visual","Visual D12 2 5","multi","D12 2","Visual 3","Visual multi D12 1632013 1633824",12863,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
565,"D12_TT_Coded.eaf","D12","Visual",2,5,3,3,TRUE,1630653,1644876,"Ga2 Tu5 Ta3 {8 *3* 4} Ch3",1644100,1,"Matcher",1,"T2",1636397,1641235,4838,"Visual","Visual D12 2 5","multi","D12 1","Visual 3","Visual multi D12 1636397 1641235",12863,1,0,0,0,TRUE,FALSE,2,0,"unimodal visual"
567,"D12_TT_Coded.eaf","D12","Visual",2,6,6,6,TRUE,1644100,1648650,"Ga2 Tu6 Ta6 {2 *6* 8} Ch6",1649364,1,"Director",1,"T1",1646026,1648026,2000,"Visual","Visual D12 2 6","multi","D12 1","Visual 6","Visual multi D12 1646026 1648026",2624,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
568,"D12_TT_Coded.eaf","D12","Visual",2,7,2,2,TRUE,1649364,1654708,"Ga2 Tu7 Ta2 {*2* 1 4} Ch2",1653898,2,"Director",1,"T1",1650431,1652242,1811,"Visual","Visual D12 2 7","multi","D12 2","Visual 2","Visual multi D12 1650431 1652242",4277,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
569,"D12_TT_Coded.eaf","D12","Visual",2,8,4,4,TRUE,1653898,1659490,"Ga2 Tu8 Ta4 {6 5 *4*} Ch4",1660836,1,"Director",1,"T1",1656026,1659215,3189,"Visual","Visual D12 2 8","multi","D12 1","Visual 4","Visual multi D12 1656026 1659215",3464,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
570,"D12_TT_Coded.eaf","D12","Visual",2,9,7,7,TRUE,1660836,1666957,"Ga2 Tu9 Ta7 {8 *7* 3} Ch7",1666330,2,"Director",1,"T1",1661229,1664621,3392,"Visual","Visual D12 2 9","multi","D12 2","Visual 7","Visual multi D12 1661229 1664621",5728,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
571,"D12_TT_Coded.eaf","D12","Visual",2,10,3,3,TRUE,1666330,1673458,"Ga2 Tu10 Ta3 {4 5 *3*} Ch3",1673948,1,"Director",1,"T1",1668026,1671040,3014,"Visual","Visual D12 2 10","multi","D12 1","Visual 3","Visual multi D12 1668026 1671040",5432,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
572,"D12_TT_Coded.eaf","D12","Visual",2,11,8,5,FALSE,1673948,1686755,"Ga2 Tu11 Ta8 {*5* 8 3} Ch5",1686513,2,"Director",1,"T1",1676391,1683229,6838,"Visual","Visual D12 2 11","multi","D12 2","Visual 8","Visual multi D12 1676391 1683229",10364,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
573,"D12_TT_Coded.eaf","D12","Visual",2,12,1,7,FALSE,1686513,1691345,"Ga2 Tu12 Ta1 {1 *7* 2} Ch7",1692387,1,"Director",1,"T1",1687810,1691432,3622,"Visual","Visual D12 2 12","multi","D12 1","Visual 1","Visual multi D12 1687810 1691432",3535,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
574,"D12_TT_Coded.eaf","D12","Visual",2,13,5,3,FALSE,1692387,1699490,"Ga2 Tu13 Ta5 {2 *3* 5} Ch3",1699737,2,"Director",1,"T1",1693046,1696816,3770,"Visual","Visual D12 2 13","multi","D12 2","Visual 5","Visual multi D12 1693046 1696816",6444,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
575,"D12_TT_Coded.eaf","D12","Visual",2,14,7,7,TRUE,1699737,1706209,"Ga2 Tu14 Ta7 {*7* 2 3} Ch7",1707122,1,"Director",1,"T1",1702824,1705824,3000,"Visual","Visual D12 2 14","multi","D12 1","Visual 7","Visual multi D12 1702824 1705824",3385,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
576,"D12_TT_Coded.eaf","D12","Visual",2,15,1,1,TRUE,1707122,1712578,"Ga2 Tu15 Ta1 {6 4 *1*} Ch1",1716112,2,"Director",1,"T1",1707608,1712013,4405,"Visual","Visual D12 2 15","multi","D12 2","Visual 1","Visual multi D12 1707608 1712013",4970,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
577,"D12_TT_Coded.eaf","D12","Visual",3,0,3,3,TRUE,1716112,1721912,"Ga3 Tu0 Ta3 {4 5 *3*} Ch3",1721714,1,"Director",1,"T1",1717039,1720620,3581,"Visual","Visual D12 3 0","multi","D12 1","Visual 3","Visual multi D12 1717039 1720620",4873,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
578,"D12_TT_Coded.eaf","D12","Visual",3,1,8,5,FALSE,1721714,1733809,"Ga3 Tu1 Ta8 {*5* 8 3} Ch5",1739120,2,"Director",1,"T1",1724430,1729038,4608,"Visual","Visual D12 3 1","multi","D12 2","Visual 8","Visual multi D12 1724430 1729038",9379,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
579,"D12_TT_Coded.eaf","D12","Visual",3,2,4,4,TRUE,1739120,1747135,"Ga3 Tu2 Ta4 {6 5 *4*} Ch4",1745673,1,"Director",1,"T1",1736026,1744026,8000,"Visual","Visual D12 3 2","multi","D12 1","Visual 4","Visual multi D12 1736026 1744026",11109,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
580,"D12_TT_Coded.eaf","D12","Visual",3,3,7,7,TRUE,1745673,1753248,"Ga3 Tu3 Ta7 {8 *7* 3} Ch7",1752616,2,"Director",1,"T1",1749026,1751418,2392,"Visual","Visual D12 3 3","multi","D12 2","Visual 7","Visual multi D12 1749026 1751418",4222,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
581,"D12_TT_Coded.eaf","D12","Visual",3,4,6,6,TRUE,1752616,1757199,"Ga3 Tu4 Ta6 {2 *6* 8} Ch6",1757593,1,"Director",1,"T1",1754823,1756229,1406,"Visual","Visual D12 3 4","multi","D12 1","Visual 6","Visual multi D12 1754823 1756229",2376,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
582,"D12_TT_Coded.eaf","D12","Visual",3,5,2,2,TRUE,1757593,1762264,"Ga3 Tu5 Ta2 {*2* 1 4} Ch2",1762391,2,"Director",1,"T1",1758019,1761019,3000,"Visual","Visual D12 3 5","multi","D12 2","Visual 2","Visual multi D12 1758019 1761019",4245,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
583,"D12_TT_Coded.eaf","D12","Visual",3,6,8,8,TRUE,1762391,1768455,"Ga3 Tu6 Ta8 {1 *8* 6} Ch8",1768784,1,"Director",1,"T1",1763405,1767229,3824,"Visual","Visual D12 3 6","multi","D12 1","Visual 8","Visual multi D12 1763405 1767229",5050,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
584,"D12_TT_Coded.eaf","D12","Visual",3,7,3,3,TRUE,1768784,1777959,"Ga3 Tu7 Ta3 {8 *3* 4} Ch3",1775383,2,"Director",1,"T1",1770040,1774013,3973,"Visual","Visual D12 3 7","multi","D12 2","Visual 3","Visual multi D12 1770040 1774013",7919,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
585,"D12_TT_Coded.eaf","D12","Visual",3,8,2,2,TRUE,1775383,1780870,"Ga3 Tu8 Ta2 {5 1 *2*} Ch2",1782399,1,"Director",1,"T1",1778810,1781027,2217,"Visual","Visual D12 3 8","multi","D12 1","Visual 2","Visual multi D12 1778810 1781027",2060,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
586,"D12_TT_Coded.eaf","D12","Visual",3,9,6,6,TRUE,1782399,1786304,"Ga3 Tu9 Ta6 {*6* 7 8} Ch6",1785222,2,"Director",1,"T1",1782019,1784019,2000,"Visual","Visual D12 3 9","multi","D12 2","Visual 6","Visual multi D12 1782019 1784019",4285,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
587,"D12_TT_Coded.eaf","D12","Visual",3,10,5,7,FALSE,1785222,1791022,"Ga3 Tu10 Ta5 {*7* 5 6} Ch7",1794079,1,"Director",1,"T1",1787607,1791634,4027,"Visual","Visual D12 3 10","multi","D12 1","Visual 5","Visual multi D12 1787607 1791634",3415,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
588,"D12_TT_Coded.eaf","D12","Visual",3,11,4,4,TRUE,1794079,1799575,"Ga3 Tu11 Ta4 {*4* 7 1} Ch4",1801118,2,"Director",1,"T1",1792431,1798026,5595,"Visual","Visual D12 3 11","multi","D12 2","Visual 4","Visual multi D12 1792431 1798026",7144,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
589,"D12_TT_Coded.eaf","D12","Visual",3,12,1,7,FALSE,1801118,1807710,"Ga3 Tu12 Ta1 {1 *7* 2} Ch7",1806710,1,"Director",1,"T1",1800613,1805424,4811,"Visual","Visual D12 3 12","multi","D12 1","Visual 1","Visual multi D12 1800613 1805424",7097,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
590,"D12_TT_Coded.eaf","D12","Visual",3,13,5,5,TRUE,1806710,1821990,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",1822253,2,"Director",1,"T1",1809026,1813026,4000,"Visual","Visual D12 3 13","multi","D12 2","Visual 5","Visual multi D12 1809026 1813026",12964,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
591,"D12_TT_Coded.eaf","D12","Visual",3,13,5,5,TRUE,1806710,1821990,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",1822253,1,"Matcher",1,"T2",1814627,1815614,987,"Visual","Visual D12 3 13","multi","D12 1","Visual 5","Visual multi D12 1814627 1815614",12964,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
592,"D12_TT_Coded.eaf","D12","Visual",3,13,5,5,TRUE,1806710,1821990,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",1822253,2,"Director",2,"T3",1815613,1820816,5203,"Visual","Visual D12 3 13","multi","D12 2","Visual 5","Visual multi D12 1815613 1820816",12964,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
593,"D12_TT_Coded.eaf","D12","Visual",3,14,7,7,TRUE,1822253,1837661,"Ga3 Tu14 Ta7 {*7* 2 3} Ch7",1838469,1,"Director",1,"T1",1832216,1837013,4797,"Visual","Visual D12 3 14","multi","D12 1","Visual 7","Visual multi D12 1832216 1837013",5445,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
594,"D12_TT_Coded.eaf","D12","Visual",3,15,1,1,TRUE,1838469,1845765,"Ga3 Tu15 Ta1 {6 4 *1*} Ch1",1845765,2,"Director",1,"T1",1839026,1843418,4392,"Visual","Visual D12 3 15","multi","D12 2","Visual 1","Visual multi D12 1839026 1843418",6739,1,0,0,0,TRUE,FALSE,1,0,"unimodal visual"
595,"D13_TT_Coded.eaf","D13","Visual",0,0,7,7,TRUE,27457,46264,"Ga0 Tu0 Ta7 {*7* 2 3} Ch7",47468,1,"Director",1,"T1",36490,39700,3210,"Acoustic","Visual D13 0 0","vocal","D13 1","Visual 7","Visual vocal D13 36490 39700",9774,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
597,"D13_TT_Coded.eaf","D13","Visual",0,1,1,1,TRUE,47468,61540,"Ga0 Tu1 Ta1 {6 4 *1*} Ch1",63376,2,"Director",1,"T1",54910,55600,690,"Acoustic","Visual D13 0 1","vocal","D13 2","Visual 1","Visual vocal D13 54910 55600",6630,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
598,"D13_TT_Coded.eaf","D13","Visual",0,2,3,3,TRUE,63376,74351,"Ga0 Tu2 Ta3 {4 5 *3*} Ch3",74956,1,"Director",1,"T1",68300,69000,700,"Acoustic","Visual D13 0 2","vocal","D13 1","Visual 3","Visual vocal D13 68300 69000",6051,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
599,"D13_TT_Coded.eaf","D13","Visual",0,3,8,8,TRUE,74956,84059,"Ga0 Tu3 Ta8 {5 *8* 3} Ch8",85519,2,"Director",1,"T1",76400,78000,1600,"Acoustic","Visual D13 0 3","vocal","D13 2","Visual 8","Visual vocal D13 76400 78000",7659,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
600,"D13_TT_Coded.eaf","D13","Visual",0,4,5,5,TRUE,85519,103886,"Ga0 Tu4 Ta5 {7 *5* 6} Ch5",105603,1,"Director",1,"T1",95000,96800,1800,"Acoustic","Visual D13 0 4","vocal","D13 1","Visual 5","Visual vocal D13 95000 96800",8886,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
601,"D13_TT_Coded.eaf","D13","Visual",0,5,4,7,FALSE,105603,133298,"Ga0 Tu5 Ta4 {4 *7* 1} Ch7",135509,2,"Director",1,"T1",128510,129310,800,"Acoustic","Visual D13 0 5","vocal","D13 2","Visual 4","Visual vocal D13 128510 129310",4788,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
602,"D13_TT_Coded.eaf","D13","Visual",0,6,6,2,FALSE,135509,149260,"Ga0 Tu6 Ta6 {*2* 6 8} Ch2",151370,1,"Director",1,"T1",143710,145000,1290,"Acoustic","Visual D13 0 6","vocal","D13 1","Visual 6","Visual vocal D13 143710 145000",5550,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
603,"D13_TT_Coded.eaf","D13","Visual",0,7,2,2,TRUE,151370,162642,"Ga0 Tu7 Ta2 {*2* 1 4} Ch2",165267,2,"Director",1,"T1",157000,159510,2510,"Acoustic","Visual D13 0 7","vocal","D13 2","Visual 2","Visual vocal D13 157000 159510",5642,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
604,"D13_TT_Coded.eaf","D13","Visual",0,8,1,1,TRUE,165267,187555,"Ga0 Tu8 Ta1 {*1* 7 2} Ch1",189377,1,"Director",1,"T1",181590,186400,4810,"Acoustic","Visual D13 0 8","vocal","D13 1","Visual 1","Visual vocal D13 181590 186400",5965,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
605,"D13_TT_Coded.eaf","D13","Visual",0,9,5,5,TRUE,189377,196769,"Ga0 Tu9 Ta5 {2 3 *5*} Ch5",198570,2,"Director",1,"T1",193490,194800,1310,"Acoustic","Visual D13 0 9","vocal","D13 2","Visual 5","Visual vocal D13 193490 194800",3279,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
606,"D13_TT_Coded.eaf","D13","Visual",0,10,2,2,TRUE,198570,212698,"Ga0 Tu10 Ta2 {5 1 *2*} Ch2",214856,1,"Director",1,"T1",206895,213005,6110,"Acoustic","Visual D13 0 10","vocal","D13 1","Visual 2","Visual vocal D13 206895 213005",5803,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
607,"D13_TT_Coded.eaf","D13","Visual",0,11,3,3,TRUE,214856,226888,"Ga0 Tu11 Ta3 {8 *3* 4} Ch3",228578,2,"Director",1,"T1",219800,220900,1100,"Acoustic","Visual D13 0 11","vocal","D13 2","Visual 3","Visual vocal D13 219800 220900",7088,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
609,"D13_TT_Coded.eaf","D13","Visual",0,12,8,8,TRUE,228578,235633,"Ga0 Tu12 Ta8 {1 *8* 6} Ch8",237080,1,"Director",2,"T1",232305,235905,3600,"Acoustic","Visual D13 0 12","vocal","D13 1","Visual 8","Visual vocal D13 232305 235905",3328,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
610,"D13_TT_Coded.eaf","D13","Visual",0,13,6,6,TRUE,237080,249231,"Ga0 Tu13 Ta6 {*6* 7 8} Ch6",251432,2,"Director",1,"T1",241410,243390,1980,"Acoustic","Visual D13 0 13","vocal","D13 2","Visual 6","Visual vocal D13 241410 243390",7821,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
611,"D13_TT_Coded.eaf","D13","Visual",0,14,4,4,TRUE,251432,264121,"Ga0 Tu14 Ta4 {6 5 *4*} Ch4",264767,1,"Director",1,"T1",258100,261400,3300,"Acoustic","Visual D13 0 14","vocal","D13 1","Visual 4","Visual vocal D13 258100 261400",6021,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
612,"D13_TT_Coded.eaf","D13","Visual",0,15,7,8,FALSE,264767,275447,"Ga0 Tu15 Ta7 {*8* 7 3} Ch8",284247,2,"Director",1,"T1",267910,269100,1190,"Acoustic","Visual D13 0 15","vocal","D13 2","Visual 7","Visual vocal D13 267910 269100",7537,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
613,"D13_TT_Coded.eaf","D13","Visual",1,0,8,8,TRUE,284247,293550,"Ga1 Tu0 Ta8 {1 *8* 6} Ch8",294071,1,"Director",1,"T1",289890,292510,2620,"Acoustic","Visual D13 1 0","vocal","D13 1","Visual 8","Visual vocal D13 289890 292510",3660,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
614,"D13_TT_Coded.eaf","D13","Visual",1,1,6,7,FALSE,294071,310791,"Ga1 Tu1 Ta6 {6 *7* 8} Ch7",312214,2,"Director",1,"T1",300300,303900,3600,"Acoustic","Visual D13 1 1","vocal","D13 2","Visual 6","Visual vocal D13 300300 303900",10491,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
615,"D13_TT_Coded.eaf","D13","Visual",1,2,5,5,TRUE,312214,330621,"Ga1 Tu2 Ta5 {7 *5* 6} Ch5",331542,1,"Director",1,"T1",316090,324000,7910,"Acoustic","Visual D13 1 2","vocal","D13 1","Visual 5","Visual vocal D13 316090 324000",14531,1,0,0,0,FALSE,TRUE,2,0,"unimodal acoustic"
617,"D13_TT_Coded.eaf","D13","Visual",1,3,4,1,FALSE,331542,347565,"Ga1 Tu3 Ta4 {4 7 *1*} Ch1",348692,2,"Director",1,"T1",343190,346100,2910,"Acoustic","Visual D13 1 3","vocal","D13 2","Visual 4","Visual vocal D13 343190 346100",4375,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
618,"D13_TT_Coded.eaf","D13","Visual",1,4,2,2,TRUE,348692,353732,"Ga1 Tu4 Ta2 {5 1 *2*} Ch2",354845,1,"Director",1,"T1",349010,353900,4890,"Acoustic","Visual D13 1 4","vocal","D13 1","Visual 2","Visual vocal D13 349010 353900",4722,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
619,"D13_TT_Coded.eaf","D13","Visual",1,5,3,3,TRUE,354845,360029,"Ga1 Tu5 Ta3 {8 *3* 4} Ch3",361612,2,"Director",1,"T1",357610,358500,890,"Acoustic","Visual D13 1 5","vocal","D13 2","Visual 3","Visual vocal D13 357610 358500",2419,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
620,"D13_TT_Coded.eaf","D13","Visual",1,6,6,6,TRUE,361612,369084,"Ga1 Tu6 Ta6 {2 *6* 8} Ch6",370300,1,"Director",1,"T1",364630,367110,2480,"Acoustic","Visual D13 1 6","vocal","D13 1","Visual 6","Visual vocal D13 364630 367110",4454,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
621,"D13_TT_Coded.eaf","D13","Visual",1,7,2,2,TRUE,370300,376149,"Ga1 Tu7 Ta2 {*2* 1 4} Ch2",376859,2,"Director",1,"T1",372900,375000,2100,"Acoustic","Visual D13 1 7","vocal","D13 2","Visual 2","Visual vocal D13 372900 375000",3249,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
622,"D13_TT_Coded.eaf","D13","Visual",1,8,4,4,TRUE,376859,386779,"Ga1 Tu8 Ta4 {6 5 *4*} Ch4",388485,1,"Director",1,"T1",381390,387090,5700,"Acoustic","Visual D13 1 8","vocal","D13 1","Visual 4","Visual vocal D13 381390 387090",5389,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
623,"D13_TT_Coded.eaf","D13","Visual",1,9,7,7,TRUE,388485,395452,"Ga1 Tu9 Ta7 {8 *7* 3} Ch7",396435,2,"Director",1,"T1",389180,390490,1310,"Acoustic","Visual D13 1 9","vocal","D13 2","Visual 7","Visual vocal D13 389180 390490",6272,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
624,"D13_TT_Coded.eaf","D13","Visual",1,10,3,3,TRUE,396435,401458,"Ga1 Tu10 Ta3 {4 5 *3*} Ch3",402220,1,"Director",1,"T1",397300,399210,1910,"Acoustic","Visual D13 1 10","vocal","D13 1","Visual 3","Visual vocal D13 397300 399210",4158,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
625,"D13_TT_Coded.eaf","D13","Visual",1,11,8,8,TRUE,402220,407524,"Ga1 Tu11 Ta8 {5 *8* 3} Ch8",408761,2,"Director",1,"T1",404410,406700,2290,"Acoustic","Visual D13 1 11","vocal","D13 2","Visual 8","Visual vocal D13 404410 406700",3114,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
626,"D13_TT_Coded.eaf","D13","Visual",1,12,1,1,TRUE,408761,415017,"Ga1 Tu12 Ta1 {*1* 7 2} Ch1",416780,1,"Director",1,"T1",412000,415510,3510,"Acoustic","Visual D13 1 12","vocal","D13 1","Visual 1","Visual vocal D13 412000 415510",3017,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
628,"D13_TT_Coded.eaf","D13","Visual",1,14,7,7,TRUE,422761,427417,"Ga1 Tu14 Ta7 {*7* 2 3} Ch7",427724,1,"Director",1,"T1",425100,426200,1100,"Acoustic","Visual D13 1 14","vocal","D13 1","Visual 7","Visual vocal D13 425100 426200",2317,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
629,"D13_TT_Coded.eaf","D13","Visual",1,15,1,1,TRUE,427724,432796,"Ga1 Tu15 Ta1 {6 4 *1*} Ch1",437712,2,"Director",1,"T1",429700,431600,1900,"Acoustic","Visual D13 1 15","vocal","D13 2","Visual 1","Visual vocal D13 429700 431600",3096,1,0,0,0,FALSE,TRUE,1,0,"unimodal acoustic"
